Date,Stock_A_Price,Stock_B_Price,Stock_C_Price,Stock_A_Volume,Stock_B_Volume,Stock_C_Volume
2016-07-25,60.72897851194058,91.89944610705129,87.09257287057999,42614,48507,16427
2016-07-26,134.91764541403035,145.91935944127687,113.6647202249257,44264,26356,17573
2016-07-27,113.7932053143752,120.2404715692537,81.68189549602786,31973,27311,36550
2016-07-28,116.54826355323216,145.81361439763916,119.44097913179304,42328,19033,39889
2016-07-29,142.45270998105997,85.77973656993342,58.40496320528486,42402,57484,18906
2016-07-30,102.71752921144267,119.90708948386163,72.96450592115605,41412,31635,38017
2016-07-31,79.30297662541246,69.94808886439642,63.15563494787625,46908,41463,37273
2016-08-01,61.264038889717476,132.9927101783412,42.45477093811671,26202,53135,15645
2016-08-02,79.46158330470874,73.13367597415252,117.92811856370794,26860,41896,19166
2016-08-03,127.97185870767196,79.38137721287293,91.08838136888988,25354,40514,36546
2016-08-04,126.62023650618535,156.34233656314933,43.75117285281064,46244,29491,29762
2016-08-05,99.79119266733332,70.17438985257081,68.5058676778639,41366,31998,20307
2016-08-06,109.50538608834069,132.62733751904523,42.69821309323454,32509,51800,38214
2016-08-07,60.486526690505094,142.24436520355937,47.649574063075306,20598,56290,27648
2016-08-08,86.6295156873102,166.48419351015315,76.41746763241024,48222,49898,33605
2016-08-09,82.79928506619171,107.4720670378619,51.26600262091592,27624,40386,9123
2016-08-10,107.89259878320227,152.70090199827035,50.27341476927609,28944,16892,22460
2016-08-11,79.24262692263805,142.74873292971498,98.63851738686918,35385,31099,26892
2016-08-12,77.83781084777438,134.2462823286577,80.3158463530461,28025,53642,12952
2016-08-13,92.81826430389316,134.5802540766162,44.73227159056569,26365,20621,18072
2016-08-14,140.60585079027283,104.53411044768762,45.100993482892875,26218,14377,31931
2016-08-15,51.007388515218,68.65102115751436,85.54867569641338,17521,14729,28441
2016-08-16,56.13346294642568,149.50005085735165,80.60486299222862,30804,26748,22940
2016-08-17,51.66549348662971,79.52638791947386,65.98062723761538,12630,44651,31382
2016-08-18,129.5046178605923,155.3187059560076,43.6176549431033,11561,35657,29167
2016-08-19,142.18589978952608,137.52610599853205,75.97920891886342,46867,25176,27314
2016-08-20,76.43225354792003,140.2049011637946,109.92962064509666,27816,43256,14019
2016-08-21,88.67609632813891,167.2122356912897,106.29125577287037,45228,39089,17594
2016-08-22,93.82010319398601,94.95215805722316,93.80080505060178,34292,21900,36573
2016-08-23,90.62396334056649,72.41693240374784,88.39746054166555,24612,23208,19388
2016-08-24,111.02164813147004,102.83928317925808,61.04893925985961,41879,44754,34667
2016-08-25,118.55811131267741,132.2457505739916,92.82818028395133,11881,51419,15885
2016-08-26,90.21964995311603,73.72641497825731,80.52044609897243,13677,51937,32157
2016-08-27,63.17114450678841,110.5297568428285,88.65848508177316,34718,32409,27112
2016-08-28,106.44305607720409,123.25811246949746,73.37869507940445,47679,19146,30594
2016-08-29,115.19404345122008,76.89820594693074,74.5196373296518,28602,35489,22393
2016-08-30,89.45104925165117,65.0360678217762,100.86497740641884,23906,12078,23310
2016-08-31,92.79278754273543,83.4187342582012,92.34067313382566,32173,12417,31071
2016-09-01,117.71203507549487,172.10307770869395,52.056586011724306,38778,24516,24695
2016-09-02,87.29866272903999,98.03019136917905,111.949429928257,39210,59796,38021
2016-09-03,92.34116734601025,106.87310303376746,106.57974910637633,39412,40165,31652
2016-09-04,130.96710712886605,146.56208724142562,97.95800975861721,25517,44907,37528
2016-09-05,70.26190105434443,112.77357490208833,98.03644446364969,37755,48994,15453
2016-09-06,137.62907873741221,141.96158838941247,53.42467603560429,13682,49643,17047
2016-09-07,74.23151704098976,130.41432896305017,111.46038774751302,13019,40696,21599
2016-09-08,98.42478523957585,105.81296732304826,59.821406098201415,15307,43983,17946
2016-09-09,60.0961681472921,67.49984274979423,40.85308730347212,26694,57916,9674
2016-09-10,146.55416214063405,96.44781706384482,71.51096444801547,11270,58243,15263
2016-09-11,98.94166453561598,110.62516100293124,55.48935336617685,48567,17174,36465
2016-09-12,136.13873793221399,125.7466601885026,56.2424808391836,33217,42230,32806
2016-09-13,88.31739665819458,118.90371629215674,107.41589277978937,26787,42004,33834
2016-09-14,123.23000083140244,92.78984867938868,79.83093518598383,27257,42586,23739
2016-09-15,74.85537376304319,101.70075626111557,90.77263301393546,18263,40986,37885
2016-09-16,127.83983844261569,137.88669971273075,41.4726138726347,12900,54374,11698
2016-09-17,89.85269035007876,67.12390792201641,102.86649260439555,44406,28891,11711
2016-09-18,75.07166313482028,106.18020324294842,101.81627094922987,34587,44962,20644
2016-09-19,99.21124935819947,111.02686088156372,105.63395557184323,18954,20568,16601
2016-09-20,106.45310036289234,91.93830949236744,44.05442382581696,48713,39999,26628
2016-09-21,79.65675722951042,85.1399951524837,82.0301965944609,47887,18578,34370
2016-09-22,52.6492051172618,158.01134314510585,53.55482766662178,22288,33762,27528
2016-09-23,50.16128919791184,101.84821570310135,65.82738165455558,25252,57538,15046
2016-09-24,101.52235023552572,170.18763888350688,70.27063548778025,36654,27441,20935
2016-09-25,94.94957020533056,151.7286789930715,115.32549872258375,23419,51711,11131
2016-09-26,104.32128378633318,93.01737739314228,40.775401630213786,46114,13884,38465
2016-09-27,147.9355081649955,144.83848457907106,114.3020194830441,48560,49747,13094
2016-09-28,112.88774019103886,174.6322922999306,89.33656448818729,21241,36696,32519
2016-09-29,97.70112976920817,88.45059437928377,52.802563512355924,15950,51698,19697
2016-09-30,95.5205488401867,140.4877894330887,117.69627323549001,12648,44135,13710
2016-10-01,75.32852320049003,60.395786612188815,68.63977930099509,16229,14189,17190
2016-10-02,138.35071878503985,100.36670963035428,55.280290166091206,17230,28003,36168
2016-10-03,144.5870901609423,95.55716036907396,109.76083722829814,49404,23020,38561
2016-10-04,72.53503652839728,159.50731826422333,80.89388243239938,41136,17056,26392
2016-10-05,122.35466508447607,94.26170626963619,71.21947935330908,19872,56395,34008
2016-10-06,123.7638155822241,85.06413357429942,101.6209172656346,12610,57528,38025
2016-10-07,104.30484450842539,95.54733182000248,119.89919825235987,25609,48350,33886
2016-10-08,59.28373004552123,139.11942487980622,40.16501483783167,46946,20201,29004
2016-10-09,132.41021286862207,91.82241740102438,43.391835151449115,37260,59737,31524
2016-10-10,73.2170185124407,133.77600288399162,89.83048547165878,25015,28704,9081
2016-10-11,58.58203355354216,154.43032677131973,95.09550961030025,27156,56951,34494
2016-10-12,144.275091133396,137.9781594765043,95.09269373674043,29840,22056,9969
2016-10-13,118.78897460133135,121.65302347551321,80.58623915809412,34278,19026,9903
2016-10-14,68.15434764095414,129.14727453192273,86.24395068709018,34739,57216,33289
2016-10-15,71.44125907380487,154.3914824579976,76.44707048783741,45239,23517,16501
2016-10-16,133.53672515033435,124.25318915057855,58.05513078568305,19694,54535,27972
2016-10-17,138.10993126770052,64.97767368359713,73.90948771551894,34434,16337,38526
2016-10-18,60.188943658827554,103.47394134650396,46.23633646606646,49450,31655,27274
2016-10-19,135.76315060764978,143.74602867768084,119.80269073143047,42876,43492,24464
2016-10-20,137.2836890301324,156.54230496149438,44.665729889827176,49082,24213,39628
2016-10-21,83.76915523140747,115.69774270723002,100.69931174976924,25799,50641,13258
2016-10-22,101.98889947991464,87.71376136048701,61.72018286855871,34572,43071,19387
2016-10-23,79.60088940423805,143.35875590297496,108.27472301261436,13237,29071,27417
2016-10-24,140.92586285471532,63.03866190795156,55.404362511722276,47758,38353,33730
2016-10-25,148.83793574705538,62.21166494184166,105.35748684760205,49624,51190,39650
2016-10-26,112.92268978419284,168.77787551418484,119.21365154785974,14436,41074,39724
2016-10-27,96.75098416319784,177.75862818765378,115.81332611288038,49863,31659,39275
2016-10-28,101.88504481264897,178.33616663689594,105.42500929354111,19618,33553,18678
2016-10-29,88.01625420101075,73.99008479687183,53.72085003466629,19422,26658,15484
2016-10-30,106.47867953254513,72.83396133890315,67.32135203287407,35875,35774,34647
2016-10-31,61.384075789755585,116.38511879635979,63.69661238770423,47192,40384,16071
2016-11-01,67.01644276435574,125.31086487010573,47.422844253918214,49313,27535,34843
2016-11-02,140.7198780546514,76.77251964934871,75.86369431847675,37417,35534,24253
2016-11-03,116.17527805189656,123.15789641916577,83.04800341255596,24700,17170,17045
2016-11-04,60.78894182084284,166.41674151979322,104.64863744818801,41987,37233,10066
2016-11-05,52.32259578406699,130.44242088930542,116.76254133436521,26485,18505,31472
2016-11-06,121.82523814791735,100.94021748152835,45.55631937079886,22305,55562,16147
2016-11-07,55.0313457222376,160.13969226083043,111.23502427283155,28424,41226,22035
2016-11-08,87.23445772100314,131.308798962419,41.31592022722768,38377,15832,29469
2016-11-09,111.54967616591192,81.47596347776678,115.71834398549024,10339,58258,19153
2016-11-10,117.41876470939391,127.19089752962412,71.68211312926141,47472,41926,33240
2016-11-11,53.86617439209793,171.3972948996623,87.90284141107576,45196,42152,15102
2016-11-12,134.5372550648106,78.77783890705133,64.47184815635444,46738,12777,21426
2016-11-13,130.5194269013149,67.24972616654476,74.36755350955326,10780,21613,26793
2016-11-14,75.61308409023637,121.58992421474119,50.86575897892808,26707,12313,11702
2016-11-15,61.990541301451174,79.06333754336328,82.46030938893355,32537,26632,37587
2016-11-16,88.47964200501403,162.34886985268756,57.165807587552635,19217,22974,14215
2016-11-17,123.20425505768354,179.0221885884438,108.24395028192416,14050,47406,25086
2016-11-18,51.24393698151951,68.07203369783785,97.67731426044668,11215,31047,36868
2016-11-19,119.57895503192306,99.92170539131317,54.00831511054917,31382,29875,8983
2016-11-20,63.82619737170568,142.35533511071003,87.08230578493172,18221,40154,8383
2016-11-21,63.49291094289001,160.37812799692745,111.31936510623389,40383,35682,29882
2016-11-22,88.09635298359392,169.2679387423662,68.68716641207442,45942,57089,8007
2016-11-23,52.52122635451564,163.99272743448375,48.14484234281028,33623,13744,11934
2016-11-24,146.74987102783615,83.72542553309742,113.01117129823577,36071,18285,37778
2016-11-25,68.38838103813336,84.13553896017886,58.38776513932996,36039,36471,38540
2016-11-26,62.76121061554704,76.99468650506077,105.10399666905985,19866,40371,8038
2016-11-27,125.07537570281897,174.0141203548775,52.07294444291353,49720,43203,8321
2016-11-28,91.4405097003226,139.31592748711407,60.02688229892981,17043,30544,22986
2016-11-29,53.0393761257837,166.68834312903152,63.146818787287714,44509,45617,20461
2016-11-30,88.21085165060686,111.5224700063491,101.12105806519833,31846,35296,9369
2016-12-01,95.5739614811663,97.6827927637452,93.36512303204898,13143,39506,8730
2016-12-02,117.73179715830929,124.55818275099001,47.02456624762072,48598,27329,34844
2016-12-03,117.55838703899906,88.35635029347272,51.98593320440015,39751,29319,32232
2016-12-04,149.48548664661698,82.14314882125245,95.83156319295011,18070,55798,22722
2016-12-05,97.48781465904369,149.57175732858448,50.02772995121302,35985,28443,31702
2016-12-06,91.8443044112206,158.24285072227983,69.00644157533299,45638,32462,38914
2016-12-07,78.70233068326165,120.73001437610782,90.57387511411086,18688,24784,31673
2016-12-08,103.7614492334165,116.50433042670842,68.50605723202548,16834,55023,32628
2016-12-09,94.0359108363739,102.82596884373726,54.52978476664268,45690,47000,39235
2016-12-10,80.52840903224487,120.5887311169221,52.32676039840487,44464,17848,27406
2016-12-11,132.48654989040006,135.96726339053015,102.58628630647355,37062,27216,11897
2016-12-12,99.54112348317653,113.66558708742691,52.809768379552544,31560,44207,24105
2016-12-13,146.24462254436017,78.12501270765515,46.57358117524798,12966,33355,12072
2016-12-14,109.76153908204724,142.75852125263916,82.65533708009481,23148,39613,39064
2016-12-15,75.88109602265382,108.12349602501541,49.87012062936231,16169,41538,31097
2016-12-16,84.43723602540963,69.10198098182335,42.29212333372291,47887,44788,8679
2016-12-17,98.52769062620192,95.3501579853592,110.11267438257865,48920,20758,38147
2016-12-18,135.00736261809865,166.49877009723946,46.81647897914931,23863,36952,22289
2016-12-19,148.30252859143422,121.79717878218065,85.09149811262623,37272,14286,21354
2016-12-20,73.04153006608485,113.55096694699411,60.692566917008186,36272,54493,20997
2016-12-21,134.13835094053616,115.39067369733266,84.43406734890601,43342,51934,28837
2016-12-22,77.0148988328676,65.17440569767837,64.3907295586118,27756,36417,38025
2016-12-23,126.48168864865703,144.79268387630373,79.27475948226473,15773,54299,33558
2016-12-24,128.66523629395806,79.20550794405537,56.90408759442016,25199,15735,34946
2016-12-25,135.7700718822807,113.08953458964018,45.22032017383148,17176,28440,15615
2016-12-26,148.03643054646426,158.21442551233366,79.8439368393766,18381,17734,32831
2016-12-27,147.03355973323858,134.20750101937915,88.35627737793172,15375,52457,15698
2016-12-28,148.84732761815883,145.87976220401498,46.686183149454834,16622,34591,26344
2016-12-29,106.8078143534459,105.22504818448382,119.15694758147554,43080,53729,30300
2016-12-30,97.84210175712556,150.64837206847494,63.62292118818101,17353,37937,8351
2016-12-31,132.9026357312547,64.23588978279086,100.28206653956302,41523,15984,14809
2017-01-01,124.76582582462702,84.11064560302884,84.88169208920836,41958,33744,11365
2017-01-02,95.48207399788072,84.6785673605201,88.06665942918472,48774,36235,28845
2017-01-03,133.7829892567202,94.06759085075575,119.09063114052623,33136,25955,16479
2017-01-04,70.17990132876609,119.80152767080534,94.23359013244738,10046,13107,27410
2017-01-05,89.45720525922621,139.7261865320082,44.53420528538362,33251,35536,9148
2017-01-06,55.65116627739792,179.63622557014617,84.44141297486335,37359,13874,25630
2017-01-07,137.9059041285522,64.06652334893371,80.48736826168316,40226,56501,23867
2017-01-08,69.71745690191719,78.87985123542597,100.00780342189302,41028,21665,11557
2017-01-09,143.14516923266467,80.90237238013924,114.32306995751381,34989,21847,21023
2017-01-10,89.43415624755016,114.47211450686598,62.69530775988295,46668,51716,23621
2017-01-11,92.04251778015367,141.7584471702939,104.91676346371331,10439,41363,24985
2017-01-12,136.364497079022,88.8822388406721,46.518833525460636,15892,12190,37738
2017-01-13,50.424633450121384,105.81134337197385,43.35346210547266,36149,47189,16467
2017-01-14,98.46340240939051,169.2886952226061,84.883701354425,22738,57484,26744
2017-01-15,116.87340370276485,132.01172521500874,92.05656504160979,38894,56977,39800
2017-01-16,64.3239390293698,117.095414160092,50.853280939045845,16414,15257,39486
2017-01-17,70.52301874794543,107.11327285637968,83.96240670631202,46889,14150,34951
2017-01-18,79.10161423871148,166.29860493210091,69.33886539780892,43978,22981,22568
2017-01-19,132.2342472012465,79.45442386847444,87.82110247696122,45036,32447,36080
2017-01-20,93.80134040961306,123.68639949281166,67.71822908236551,36945,15502,25367
2017-01-21,120.44990901413945,130.94503013490677,117.96147908212906,33935,48840,29115
2017-01-22,108.99151440487654,121.89964119524552,105.98733520355691,40342,42374,26122
2017-01-23,139.56316567950188,128.4830310348347,43.42257058028658,39018,40109,8877
2017-01-24,74.46791907422433,133.81076033804533,103.28602796419791,39144,20776,15374
2017-01-25,97.01962288984814,109.92380222574691,56.36684278245931,25320,53395,39231
2017-01-26,72.15201664449975,100.28518533356717,89.56492497479655,10854,47464,33024
2017-01-27,138.47913788869684,162.37499037674758,83.38931589175965,44120,22427,22768
2017-01-28,111.38332699062094,142.96411296518227,58.04318634988537,12754,53310,28564
2017-01-29,125.47395642055878,132.37212762811913,67.97392805368821,24069,36320,37938
2017-01-30,99.23498135399709,148.09589392079866,52.96034818574025,49802,28265,11476
2017-01-31,112.43250825057777,75.54122595116525,61.70992520273983,15660,18485,27937
2017-02-01,127.73638892249406,76.06128258858519,81.43110661533859,39674,15662,14885
2017-02-02,107.61673516770267,139.89666562150495,45.11405903645496,32703,48487,34605
2017-02-03,105.85708292661542,135.52600080733555,65.11210161650254,26727,34752,23256
2017-02-04,142.14694610271368,117.82029230851904,66.87633962667525,23641,33147,8481
2017-02-05,138.28042409343345,125.47866189293869,57.14154221778217,19129,15035,33040
2017-02-06,95.64898794752045,64.30101249506227,112.75187932571862,29234,44383,34333
2017-02-07,78.4882948182554,142.68945285391752,46.925665630663936,49472,20242,13355
2017-02-08,117.28106158963736,163.5510003253945,87.93950027840694,33374,28368,39326
2017-02-09,137.4416904536768,64.00435081448875,51.22444434203295,40216,26484,26371
2017-02-10,62.88588295153538,71.33483453958499,87.93699196328156,32529,26176,12943
2017-02-11,112.27388251442181,126.96659131185226,100.38089429460891,38193,13619,22204
2017-02-12,128.3181633828812,154.694897669126,86.00100771754487,12552,59048,31078
2017-02-13,109.83863110135304,66.3510940195082,66.69749640209218,46882,15768,13681
2017-02-14,120.43146517675368,155.32281632128974,47.82076693350252,35263,30730,17009
2017-02-15,113.91492130605437,153.08976335228783,46.49417627842125,14132,43693,31607
2017-02-16,101.21714351900293,92.69526578489233,55.2074128936298,16991,34863,30383
2017-02-17,77.20131212385823,88.83857398982536,47.02416180283444,46018,19679,25756
2017-02-18,92.54008740383387,125.96901684576994,42.428482606564316,44559,32032,35758
2017-02-19,107.03854733092581,71.36533746347307,97.41605915561111,49477,14761,12779
2017-02-20,98.76730605090118,171.27467475918928,74.37986021562588,27621,35611,15646
2017-02-21,101.60752179669072,72.54871625461098,78.09889454058327,31421,57436,31597
2017-02-22,95.00361742083096,61.40889541977686,114.18096855588986,33970,42941,38976
2017-02-23,122.64346779386261,127.75796645137171,103.06459611278291,12944,15115,26412
2017-02-24,50.09134186718494,147.4165442881346,113.76948151200891,41219,48610,33301
2017-02-25,113.00882788551147,179.25532949317295,85.3256638146874,24589,16103,37433
2017-02-26,52.91673536067475,83.7184962879542,114.7478635963816,11524,21824,26170
2017-02-27,127.47224759521313,161.8099008219676,66.19511692703756,27204,47384,25483
2017-02-28,82.76944628365385,129.00092940684988,57.84928922462292,17214,13158,23034
2017-03-01,137.04003714405752,152.01569227694313,117.96068127108634,35675,14189,36126
2017-03-02,99.69734169221606,80.1533532117605,117.598955715195,17447,18801,17609
2017-03-03,121.69777428828837,179.5879511842305,114.68076305910897,35350,45342,17757
2017-03-04,149.34657808995053,123.19516287324142,85.4081093128838,47909,22364,25853
2017-03-05,90.8981582924678,130.6590778136166,62.23842193880592,17428,53937,35194
2017-03-06,117.24205153907756,159.67321189236839,116.76592877771827,32039,24947,10699
2017-03-07,94.35751877187194,168.96483639456312,66.86680500163084,32745,30731,27248
2017-03-08,121.92039080078622,112.54895442165105,58.55579078053695,34396,21163,13210
2017-03-09,147.5221683449419,115.92456287345789,49.67582116552221,18656,27949,13998
2017-03-10,142.68286915557098,127.89719111376296,74.68134085087938,21810,14073,20534
2017-03-11,94.95204527781576,155.55439741020012,66.89166020076968,44626,27440,15036
2017-03-12,54.63374311904361,98.23949246415526,84.40396194102148,20049,47032,22283
2017-03-13,148.04235467281865,130.60762677503573,54.84770952576099,29760,17393,25092
2017-03-14,133.12236196927586,62.22193992056091,99.77306731980674,47263,54407,9598
2017-03-15,52.91231333242139,108.21945376342077,79.3065755940178,11160,19622,14735
2017-03-16,108.6834567579414,178.16770362579166,111.6195635743025,46904,55524,24449
2017-03-17,54.17529515855281,106.26269365275124,83.04493567621333,41282,22369,18506
2017-03-18,112.91716988300192,134.75669448672232,119.05199601070544,34974,37948,30059
2017-03-19,110.47621577114393,91.66295356416293,105.06617423948879,12973,59209,29913
2017-03-20,140.4187540344478,120.22879745183235,43.8366405043001,24672,12670,29499
2017-03-21,81.87746357418092,149.69225362362357,68.82626436434052,11420,46319,17557
2017-03-22,105.99490422986906,146.18903698895264,43.489078442652,35709,15657,12460
2017-03-23,69.17183939414473,69.51286326068899,67.25956002666172,48719,26288,9348
2017-03-24,54.69992711844973,114.46222548173115,56.23331502524045,36121,20680,39631
2017-03-25,126.51991500315395,79.5912160740889,52.54848358157687,33550,25676,31220
2017-03-26,65.23623468565239,114.98422705977154,68.09569353097024,34127,20010,28717
2017-03-27,118.67689566921112,134.7191564343356,51.927168436404315,33715,46839,22105
2017-03-28,105.80792094212094,176.16845189157135,68.71818271094682,43443,51649,13167
2017-03-29,102.48552129673455,175.77138935849717,58.888864090080716,11971,28971,8618
2017-03-30,122.74445961793921,114.64635997083649,64.75666381375665,36454,50876,38191
2017-03-31,61.024883671390626,61.3543458765606,42.51315368452069,12836,53405,14967
2017-04-01,125.22393376394689,118.78922726967751,118.11718742730658,49739,18627,17575
2017-04-02,111.80799182873042,120.14965671082295,51.50966538907831,19668,37864,32092
2017-04-03,90.50372926037804,77.52828266758684,95.82955967469948,37943,13450,31427
2017-04-04,109.5421282982746,169.1705885421917,110.78612784844991,31462,25294,15681
2017-04-05,75.84446553068857,90.7469917630413,56.32387500539003,42469,49095,21744
2017-04-06,140.97685945033186,173.55894400509618,87.57458424634478,24400,48685,17251
2017-04-07,57.91028670329834,78.9169205210421,103.60304986125053,24528,28620,30914
2017-04-08,129.0372804341721,86.43075752526033,103.56660387609432,20379,30307,35621
2017-04-09,86.22549700814604,145.60827160713353,55.77181479246299,29512,27987,14911
2017-04-10,68.68661724056403,112.77699618369356,49.787026638688666,43905,14260,38641
2017-04-11,136.32550616176877,63.24664105350736,95.78067138239369,45228,24235,29944
2017-04-12,60.84738268650294,135.3584115222185,79.13226786459859,39838,44547,32626
2017-04-13,139.1250627089555,102.43708649403337,61.72507001957925,47699,15857,19663
2017-04-14,124.2722961056134,113.78025905482104,44.38771935821218,13366,30917,39808
2017-04-15,98.30900716531345,100.0619987758931,77.83061459835513,15495,33550,15348
2017-04-16,62.76886455368672,67.4464875860117,63.485122400880215,28639,25852,30868
2017-04-17,100.93411227576564,155.54066854922047,52.315791242275644,39954,48724,22809
2017-04-18,92.32271509949794,87.6993199265756,89.40690446049712,19839,41562,8173
2017-04-19,101.17474146734665,153.27926435259545,106.33617559680377,15855,57655,27659
2017-04-20,114.93950359639207,80.9714774413881,70.1748008411304,36616,55632,11449
2017-04-21,50.812832165028766,79.53665225312476,106.5902161024328,48447,33065,17715
2017-04-22,83.00758398301745,146.61598280201835,74.42375562161442,39495,39673,33037
2017-04-23,100.85450270984835,104.0099886421037,69.58337130456695,29672,38075,15457
2017-04-24,124.1654153014929,103.87834249933778,49.922905715512556,11436,16302,10778
2017-04-25,104.34663229082147,109.885291373793,40.062363095767324,49103,25157,19891
2017-04-26,59.644183282561734,67.73754776644655,81.44616718082344,41192,41142,30824
2017-04-27,123.86804490222569,177.4415222000698,73.09389542996087,12750,53001,8605
2017-04-28,109.03999393315915,121.32901640480117,56.64190329625999,48067,54883,16608
2017-04-29,69.8067689669094,101.66170889705697,52.53388803843944,49708,43560,14321
2017-04-30,111.81867440667574,69.26961476305635,54.186844542973674,39902,55692,17367
2017-05-01,128.7223906274526,97.76206374641671,40.754678909075004,39750,39048,23977
2017-05-02,84.40382069620284,108.88572581733287,93.90635233858171,39366,58146,10577
2017-05-03,145.79964180105492,64.44361636570201,41.05138481058215,22926,30746,21852
2017-05-04,68.30460692198145,123.91878970070906,119.35662195793091,38691,31395,9242
2017-05-05,117.73789136826458,93.61202008224492,87.64543003908787,20639,46777,17262
2017-05-06,101.01654318963307,113.54133153100236,97.93752923460264,43891,16135,21769
2017-05-07,74.93529621054539,115.33696024008539,48.67498326183131,43039,28651,14759
2017-05-08,105.97633046373355,90.79827805804618,47.00367405261286,24278,50433,18895
2017-05-09,107.41259586396112,137.71988194609992,111.2595278309233,25199,50274,33788
2017-05-10,149.77541749412305,99.01394942566259,101.64501518746096,13721,19106,39783
2017-05-11,121.63889218696731,110.25146123186185,74.95241815834564,11583,27382,11276
2017-05-12,63.872609523428906,68.02511865762057,74.35027952878775,10826,15177,34555
2017-05-13,122.42792638549331,142.18404927168842,65.53538069391942,10497,13071,31245
2017-05-14,93.99766677092839,126.17938700376664,99.49299223805559,35930,17071,11810
2017-05-15,113.49013569758372,66.57787117191246,77.53499937727662,22758,21487,12922
2017-05-16,70.88901158589681,165.30412107554463,42.73396686564682,38963,18403,11873
2017-05-17,58.909504989187255,113.08494111027866,47.158930844844605,29232,56988,25504
2017-05-18,101.17132040385059,112.13118221670638,70.29953166908047,28707,41938,23109
2017-05-19,134.446411206741,159.64786373651975,115.3390045540611,32518,56921,28679
2017-05-20,102.43010309379355,151.6196535188079,48.41714243332422,32401,50669,30247
2017-05-21,111.21256224031873,61.82543587029429,45.868241779152925,49480,54650,37762
2017-05-22,52.54441116423884,109.43391420791008,86.77394561147297,32943,23152,12083
2017-05-23,116.04054581970715,111.37565466912883,83.70184337595579,18993,15934,30866
2017-05-24,100.15011553535601,118.39957831578337,74.54030243042303,29228,26842,26990
2017-05-25,73.76830239012205,106.70378019436465,72.98835128846011,31485,34196,32372
2017-05-26,113.76295375469358,120.81008661938236,95.00615692199457,21044,49550,28877
2017-05-27,56.322140269527054,174.1539241950556,108.06611856980645,46323,44907,11563
2017-05-28,78.45288085102534,115.56054525115206,77.47745723705594,18538,16955,24779
2017-05-29,141.67091195863688,66.01276446489655,51.54990277457066,25467,47137,31910
2017-05-30,108.55243463331264,166.74595482232996,115.43601922257604,36739,16499,14263
2017-05-31,78.37705562677613,149.52332816619986,73.26042282303133,21360,36973,37453
2017-06-01,65.2063665751527,95.32693233066618,56.5718343429605,39769,26942,10174
2017-06-02,92.44232703199378,111.77564684633538,87.61640743678574,30313,48243,38109
2017-06-03,111.56717143670271,176.0104751070172,55.628118130691036,43717,39876,21273
2017-06-04,127.88759470797513,68.94743446271916,90.18270172507664,32498,34478,33674
2017-06-05,103.44114147510246,172.39569564327746,67.79212239030709,22495,29076,8877
2017-06-06,146.9660961235411,94.8963832360789,86.98613211301887,12257,39977,15148
2017-06-07,106.78175864059898,145.33592930619952,113.9420971456522,12397,54520,26138
2017-06-08,82.48295756319358,60.2481008946001,43.65320591904526,43928,18183,37354
2017-06-09,59.99051287049018,85.11589675758322,90.75570571178673,18737,37260,34090
2017-06-10,118.70245225417695,79.0036670213538,99.52406763066458,48860,34490,24511
2017-06-11,77.14027567381726,172.10083947597064,112.58061632124569,39070,18471,20510
2017-06-12,107.41608258676555,133.02763818022186,106.58458384657551,29902,30558,35381
2017-06-13,99.6905923405846,67.5875427542631,109.17424202443033,17735,55067,12812
2017-06-14,144.1103859210584,172.43933091573086,64.78140553698424,42714,23487,26814
2017-06-15,147.4966891234751,62.9357374992576,53.273914410555946,18434,14995,35489
2017-06-16,88.35100264195553,113.93233974721642,110.12201874094714,47622,38529,18333
2017-06-17,52.08247151211618,130.01139049713612,103.514122854698,34156,12400,35452
2017-06-18,96.1642352533612,97.96457172624929,92.6722232249227,41086,41962,10903
2017-06-19,92.84100240882377,68.36129314011549,69.53965462076899,30226,24810,32766
2017-06-20,142.49086261987878,152.30138040030982,81.23846214636345,28371,19226,35065
2017-06-21,106.8764324959423,161.9268132002622,77.39443962459656,48889,12867,23931
2017-06-22,103.98991811626946,174.65329594892972,77.12214228319162,21067,50370,19165
2017-06-23,86.49314082475479,129.99282717834717,62.92264061499935,18728,30935,14056
2017-06-24,112.6569827587501,85.78079449063225,83.55549038066718,21100,36178,24170
2017-06-25,91.6989034601722,140.87450998633284,83.08192033907324,44699,18076,22271
2017-06-26,75.38405411677394,134.463049391658,60.05029665479426,41553,14968,32577
2017-06-27,99.95120291406919,110.72319304944595,73.85084861822934,47969,38743,8548
2017-06-28,109.50876062054847,118.36378265099867,51.35565461212919,17367,30089,10949
2017-06-29,100.52607378947806,60.37808148449545,52.04917142862131,47854,14172,31986
2017-06-30,125.39992700815058,85.6789993086413,79.67009348134208,18141,42868,36364
2017-07-01,147.9074492730225,142.29992345886774,102.84481316117055,48996,40061,36658
2017-07-02,136.3561147292492,130.88768589315288,77.82837888454964,14730,50783,30941
2017-07-03,125.59869176879862,145.80081937455927,55.228316611700535,19727,49693,12393
2017-07-04,61.48981366068834,106.09897639825428,49.03157483988352,43602,49276,34932
2017-07-05,85.75488621142094,152.60924944579216,67.38153006381741,27489,41304,14293
2017-07-06,129.04434645259477,90.48540108877106,55.8497514587151,24186,34367,16356
2017-07-07,110.9141209586112,138.70945758611344,54.737284732274645,20939,19138,29679
